anio,ccaa,provincia,tipo_procedencia,categoria,especie,n_sueltas
2007,Castilla y León,Salamanca,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Castilla y León,Salamanca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,48.0
2007,Castilla y León,Salamanca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,12150.0
2007,Castilla y León,Salamanca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2051.0
2007,Castilla y León,Salamanca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3700.0
2007,Castilla y León,Salamanca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,155600.0
2007,Castilla y León,Soria,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2007,Castilla y León,Soria,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Soria,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Castilla y León,Soria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1500.0
2007,Castilla y León,Soria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,310.0
2007,Castilla y León,Soria,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,7460.0
2007,Castilla y León,Valladolid,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Valladolid,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,0.0
2007,Castilla y León,Valladolid,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Castilla y León,Valladolid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,75.0
2007,Castilla y León,Valladolid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1270.0
2007,Castilla y León,Valladolid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,3438.0
2007,Castilla y León,Zamora,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2007,Castilla y León,Zamora,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2007,Castilla y León,Zamora,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,160.0
2007,Castilla y León,Zamora,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Castilla y León,Zamora,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Castilla y León,Zamora,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,59.0
2007,Castilla y León,Zamora,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,12000.0
2007,Castilla y León,Zamora,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3000.0
2007,Castilla y León,Zamora,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4000.0
2007,Castilla y León,Zamora,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6000.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2007,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,9880.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,3.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,8373.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,17226.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,16428.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,80.0
2007,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,24053.0
2007,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Cataluña,Gerona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2007,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2007,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,9507.0
2007,Cataluña,Lérida,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,17914.0
2007,Cataluña,Lérida,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,24174.0
2007,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2007,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2007,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,5237.0
2007,Cataluña,Tarragona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,13647.0
2007,Cataluña,Tarragona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,6.0
2007,Cataluña,Tarragona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20930.0
2007,Madrid,Madrid,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Madrid,Madrid,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,0.0
2007,Madrid,Madrid,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,13426.0
2007,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2660.0
2007,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,69471.0
2007,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,3872.0
2007,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1687.0
2007,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2007,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,7432.0
2007,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,24918.0
2007,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2007,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2007,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2007,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,0.0
2007,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Acuáticas,370.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Ciervo,55.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,1300.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,666.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Gamo,13.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,867.0
2007,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,10160.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,0.0
2007,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Corzo,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Paloma,0.0
2007,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,860.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,13090.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1050.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,720.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,0.0
2007,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9860.0
2007,La Rioja,La Rioja,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1000.0
2007,La Rioja,La Rioja,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2007,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,País Vasco,Guipúzcoa,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1500.0
2007,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2007,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2007,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2007,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,50.0
2007,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,4790.0
2007,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,4607.0
2007,Murcia,Murcia,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2007,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,6.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,1656.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,País Vasco,Álava,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,62.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3250.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3828.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,1200.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,7.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,17000.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1500.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,12700.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,138000.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,C. Valenciana,Alicante,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Asturias,Asturias,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,Ávila,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,Ávila,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Extremadura,Badajoz,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,9880.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,3.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,8373.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,17226.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,16428.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,80.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Cataluña,Barcelona,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,24053.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,Burgos,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma zurita,0.0
2006,Castilla y León,Burgos,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Gamo,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Mayor,Muflón,0.0
2006,Extremadura,Cáceres,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,0.0
2006,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Mayor,Ciervo,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Cádiz,ADMINISTRACIÓN,Caza Mayor,Jabalí,0.0
