anio,ccaa,provincia,categoria,especie,n_capturas
2013,Andalucía,Granada,Caza Menor de Aves,Paloma,117527.0
2013,Andalucía,Granada,Caza Menor de Aves,Perdiz,80859.0
2013,Andalucía,Granada,Caza Menor de Aves,Tórtola común,44361.0
2013,Andalucía,Granada,Caza Menor de Aves,Zorzal,248813.0
2013,Andalucía,Huelva,Caza Mayor,Ciervo,10571.0
2013,Andalucía,Huelva,Caza Mayor,Gamo,270.0
2013,Andalucía,Huelva,Caza Mayor,Jabalí,4769.0
2013,Andalucía,Huelva,Caza Mayor,Muflón,277.0
2013,Andalucía,Huelva,Caza Menor de Mamíferos,Conejo,28220.0
2013,Andalucía,Huelva,Caza Menor de Mamíferos,Liebre,13548.0
2013,Andalucía,Huelva,Caza Menor de Mamíferos,Zorro,3004.0
2013,Andalucía,Huelva,Caza Menor de Aves,Acuáticas y anátidas,2552.0
2013,Andalucía,Huelva,Caza Menor de Aves,Avefría,367.0
2013,Andalucía,Huelva,Caza Menor de Aves,Becada,1586.0
2013,Andalucía,Huelva,Caza Menor de Aves,Codorniz,5791.0
2013,Andalucía,Huelva,Caza Menor de Aves,Córvidos,1944.0
2013,Andalucía,Huelva,Caza Menor de Aves,Estornino,7060.0
2013,Andalucía,Huelva,Caza Menor de Aves,Paloma,46586.0
2013,Andalucía,Huelva,Caza Menor de Aves,Perdiz,42470.0
2013,Andalucía,Huelva,Caza Menor de Aves,Tórtola común,42254.0
2013,Andalucía,Huelva,Caza Menor de Aves,Zorzal,282903.0
2013,Andalucía,Jaén,Caza Mayor,Arruí,5.0
2013,Andalucía,Jaén,Caza Mayor,Cabra montés,252.0
2013,Andalucía,Jaén,Caza Mayor,Ciervo,13403.0
2013,Andalucía,Jaén,Caza Mayor,Corzo,3.0
2013,Andalucía,Jaén,Caza Mayor,Gamo,2116.0
2013,Andalucía,Jaén,Caza Mayor,Jabalí,9420.0
2013,Andalucía,Jaén,Caza Mayor,Muflón,2263.0
2013,Andalucía,Jaén,Caza Menor de Mamíferos,Conejo,220565.0
2013,Andalucía,Jaén,Caza Menor de Mamíferos,Liebre,53790.0
2013,Andalucía,Jaén,Caza Menor de Mamíferos,Zorro,12400.0
2013,Andalucía,Jaén,Caza Menor de Aves,Acuáticas y anátidas,3771.0
2013,Andalucía,Jaén,Caza Menor de Aves,Avefría,1159.0
2013,Andalucía,Jaén,Caza Menor de Aves,Becada,493.0
2013,Andalucía,Jaén,Caza Menor de Aves,Codorniz,8350.0
2013,Andalucía,Jaén,Caza Menor de Aves,Córvidos,19108.0
2013,Andalucía,Jaén,Caza Menor de Aves,Estornino,13346.0
2013,Andalucía,Jaén,Caza Menor de Aves,Paloma,134878.0
2013,Andalucía,Jaén,Caza Menor de Aves,Perdiz,64192.0
2013,Andalucía,Jaén,Caza Menor de Aves,Tórtola común,52716.0
2013,Andalucía,Jaén,Caza Menor de Aves,Zorzal,335734.0
2013,Andalucía,Málaga,Caza Mayor,Cabra montés,251.0
2013,Andalucía,Málaga,Caza Mayor,Ciervo,1391.0
2013,Andalucía,Málaga,Caza Mayor,Corzo,18.0
2013,Andalucía,Málaga,Caza Mayor,Gamo,243.0
2013,Andalucía,Málaga,Caza Mayor,Jabalí,2542.0
2013,Andalucía,Málaga,Caza Mayor,Muflón,440.0
2013,Andalucía,Málaga,Caza Menor de Mamíferos,Conejo,101174.0
2013,Andalucía,Málaga,Caza Menor de Mamíferos,Liebre,20399.0
2013,Andalucía,Málaga,Caza Menor de Mamíferos,Zorro,4716.0
2013,Andalucía,Málaga,Caza Menor de Aves,Acuáticas y anátidas,584.0
2013,Andalucía,Málaga,Caza Menor de Aves,Avefría,160.0
2013,Andalucía,Málaga,Caza Menor de Aves,Becada,605.0
2013,Andalucía,Málaga,Caza Menor de Aves,Codorniz,10266.0
2013,Andalucía,Málaga,Caza Menor de Aves,Córvidos,1030.0
2013,Andalucía,Málaga,Caza Menor de Aves,Estornino,5467.0
2013,Andalucía,Málaga,Caza Menor de Aves,Faisán,5.0
2013,Andalucía,Málaga,Caza Menor de Aves,Paloma,44910.0
2013,Andalucía,Málaga,Caza Menor de Aves,Perdiz,58033.0
2013,Andalucía,Málaga,Caza Menor de Aves,Tórtola común,29108.0
2013,Andalucía,Málaga,Caza Menor de Aves,Zorzal,124326.0
2013,Andalucía,Sevilla,Caza Mayor,Cabra montés,4.0
2013,Andalucía,Sevilla,Caza Mayor,Ciervo,3920.0
2013,Andalucía,Sevilla,Caza Mayor,Corzo,22.0
2013,Andalucía,Sevilla,Caza Mayor,Gamo,380.0
2013,Andalucía,Sevilla,Caza Mayor,Jabalí,3500.0
2013,Andalucía,Sevilla,Caza Mayor,Muflón,399.0
2013,Andalucía,Sevilla,Caza Menor de Mamíferos,Conejo,249504.0
2013,Andalucía,Sevilla,Caza Menor de Mamíferos,Liebre,66446.0
2013,Andalucía,Sevilla,Caza Menor de Mamíferos,Zorro,5146.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Acuáticas y anátidas,15666.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Avefría,1149.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Becada,245.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Codorniz,16699.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Córvidos,4507.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Estornino,4737.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Paloma,69178.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,100837.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Tórtola común,77452.0
2013,Andalucía,Sevilla,Caza Menor de Aves,Zorzal,252919.0
2013,Aragón,Huesca,Caza Mayor,Cabra montés,5.0
2013,Aragón,Huesca,Caza Mayor,Ciervo,1366.0
2013,Aragón,Huesca,Caza Mayor,Corzo,2530.0
2013,Aragón,Huesca,Caza Mayor,Jabalí,24422.0
2013,Aragón,Huesca,Caza Mayor,Rebeco,386.0
2013,Aragón,Huesca,Caza Menor de Mamíferos,Conejo,126508.0
2013,Aragón,Huesca,Caza Menor de Mamíferos,Liebre,11491.0
2013,Aragón,Huesca,Caza Menor de Mamíferos,Zorro,8473.0
2013,Aragón,Huesca,Caza Menor de Aves,Acuáticas y anátidas,10890.0
2013,Aragón,Huesca,Caza Menor de Aves,Avefría,652.0
2013,Aragón,Huesca,Caza Menor de Aves,Becada,8912.0
2013,Aragón,Huesca,Caza Menor de Aves,Codorniz,68224.0
2013,Aragón,Huesca,Caza Menor de Aves,Córvidos,15712.0
2013,Aragón,Huesca,Caza Menor de Aves,Estornino,6392.0
2013,Aragón,Huesca,Caza Menor de Aves,Faisán,20.0
2013,Aragón,Huesca,Caza Menor de Aves,Paloma,67082.0
2013,Aragón,Huesca,Caza Menor de Aves,Perdiz,32248.0
2013,Aragón,Huesca,Caza Menor de Aves,Tórtola común,24612.0
2013,Aragón,Huesca,Caza Menor de Aves,Zorzal,31303.0
2013,Aragón,Huesca,Caza Menor de Aves,Otras Caza Menor de Aves,847.0
2013,Aragón,Teruel,Caza Mayor,Cabra montés,1928.0
2013,Aragón,Teruel,Caza Mayor,Ciervo,1865.0
2013,Aragón,Teruel,Caza Mayor,Corzo,1351.0
2013,Aragón,Teruel,Caza Mayor,Gamo,246.0
2013,Aragón,Teruel,Caza Mayor,Jabalí,6413.0
2013,Aragón,Teruel,Caza Menor de Mamíferos,Conejo,46155.0
2013,Aragón,Teruel,Caza Menor de Mamíferos,Liebre,13310.0
2013,Aragón,Teruel,Caza Menor de Mamíferos,Zorro,4759.0
2013,Aragón,Teruel,Caza Menor de Aves,Acuáticas y anátidas,951.0
2013,Aragón,Teruel,Caza Menor de Aves,Avefría,224.0
2013,Aragón,Teruel,Caza Menor de Aves,Becada,1746.0
2013,Aragón,Teruel,Caza Menor de Aves,Codorniz,78234.0
2013,Aragón,Teruel,Caza Menor de Aves,Córvidos,5819.0
2013,Aragón,Teruel,Caza Menor de Aves,Estornino,7735.0
2013,Aragón,Teruel,Caza Menor de Aves,Paloma,40719.0
2013,Aragón,Teruel,Caza Menor de Aves,Perdiz,26170.0
2013,Aragón,Teruel,Caza Menor de Aves,Tórtola común,10792.0
2013,Aragón,Teruel,Caza Menor de Aves,Zorzal,73705.0
2013,Aragón,Teruel,Caza Menor de Aves,Otras Caza Menor de Aves,4.0
2013,Aragón,Zaragoza,Caza Mayor,Cabra montés,28.0
2013,Aragón,Zaragoza,Caza Mayor,Ciervo,1301.0
2013,Aragón,Zaragoza,Caza Mayor,Corzo,3622.0
2013,Aragón,Zaragoza,Caza Mayor,Gamo,8.0
2013,Aragón,Zaragoza,Caza Mayor,Jabalí,8044.0
2013,Aragón,Zaragoza,Caza Menor de Mamíferos,Conejo,190427.0
2013,Aragón,Zaragoza,Caza Menor de Mamíferos,Liebre,20332.0
2013,Aragón,Zaragoza,Caza Menor de Mamíferos,Zorro,9044.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Acuáticas y anátidas,9966.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Avefría,723.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Becada,3066.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Codorniz,98967.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Córvidos,15459.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Estornino,17272.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Paloma,89295.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,47968.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Tórtola común,29185.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Zorzal,80536.0
2013,Aragón,Zaragoza,Caza Menor de Aves,Otras Caza Menor de Aves,446.0
2013,Asturias,Asturias,Caza Mayor,Ciervo,276.0
2013,Asturias,Asturias,Caza Mayor,Corzo,1009.0
2013,Asturias,Asturias,Caza Mayor,Gamo,11.0
2013,Asturias,Asturias,Caza Mayor,Jabalí,7521.0
2013,Asturias,Asturias,Caza Mayor,Rebeco,37.0
2013,Asturias,Asturias,Caza Menor de Mamíferos,Liebre,13.0
2013,Asturias,Asturias,Caza Menor de Mamíferos,Zorro,481.0
2013,Asturias,Asturias,Caza Menor de Aves,Becada,4912.0
2013,Asturias,Asturias,Caza Menor de Aves,Faisán,4675.0
2013,Asturias,Asturias,Caza Menor de Aves,Perdiz,4428.0
2013,Asturias,Asturias,Caza Menor de Aves,Tórtola común,3219.0
2013,Asturias,Asturias,Caza Menor de Aves,Otras Caza Menor de Aves,1695.0
2013,Baleares,Baleares,Caza Mayor,Cabra asilvestrada,5800.0
2013,Baleares,Baleares,Caza Mayor,Otros Caza Mayor,39.0
2013,Baleares,Baleares,Caza Menor de Mamíferos,Conejo,55641.0
2013,Baleares,Baleares,Caza Menor de Mamíferos,Liebre,3791.0
2013,Baleares,Baleares,Caza Menor de Aves,Acuáticas y anátidas,879.0
2013,Baleares,Baleares,Caza Menor de Aves,Codorniz,2724.0
2013,Baleares,Baleares,Caza Menor de Aves,Paloma,1551.0
2013,Baleares,Baleares,Caza Menor de Aves,Perdiz,53474.0
2013,Baleares,Baleares,Caza Menor de Aves,Tórtola común,16678.0
2013,Baleares,Baleares,Caza Menor de Aves,Zorzal,356493.0
2013,Baleares,Baleares,Caza Menor de Aves,Otras Caza Menor de Aves,6717.0
2013,Baleares,Baleares,Caza Menor de Aves,Varias especies,15092.0
2013,C. Valenciana,Alicante,Caza Mayor,Arruí,102.0
2013,C. Valenciana,Alicante,Caza Mayor,Ciervo,17.0
2013,C. Valenciana,Alicante,Caza Mayor,Jabalí,5312.0
2013,C. Valenciana,Alicante,Caza Mayor,Muflón,33.0
2013,C. Valenciana,Alicante,Caza Menor de Mamíferos,Conejo,267437.0
2013,C. Valenciana,Alicante,Caza Menor de Mamíferos,Liebre,6740.0
2013,C. Valenciana,Alicante,Caza Menor de Mamíferos,Zorro,4039.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Acuáticas y anátidas,583.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Avefría,1.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Becada,2017.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Codorniz,49.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Córvidos,9040.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Estornino,22458.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Paloma,67029.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,41377.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Tórtola común,23707.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Zorzal,259004.0
2013,C. Valenciana,Alicante,Caza Menor de Aves,Otras Caza Menor de Aves,26450.0
2013,C. Valenciana,Castellón,Caza Mayor,Cabra montés,950.0
2013,C. Valenciana,Castellón,Caza Mayor,Jabalí,5541.0
2013,C. Valenciana,Castellón,Caza Mayor,Muflón,36.0
2013,C. Valenciana,Castellón,Caza Menor de Mamíferos,Conejo,55466.0
2013,C. Valenciana,Castellón,Caza Menor de Mamíferos,Liebre,3972.0
2013,C. Valenciana,Castellón,Caza Menor de Mamíferos,Zorro,3170.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Acuáticas y anátidas,4419.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Avefría,22.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Becada,1396.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Codorniz,2446.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Córvidos,9530.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Estornino,12739.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Paloma,17654.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,20515.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Tórtola común,6052.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Zorzal,638078.0
2013,C. Valenciana,Castellón,Caza Menor de Aves,Otras Caza Menor de Aves,2351.0
2013,C. Valenciana,Valencia,Caza Mayor,Arruí,78.0
2013,C. Valenciana,Valencia,Caza Mayor,Cabra montés,280.0
2013,C. Valenciana,Valencia,Caza Mayor,Ciervo,202.0
2013,C. Valenciana,Valencia,Caza Mayor,Corzo,59.0
2013,C. Valenciana,Valencia,Caza Mayor,Gamo,35.0
2013,C. Valenciana,Valencia,Caza Mayor,Jabalí,18155.0
2013,C. Valenciana,Valencia,Caza Mayor,Muflón,284.0
2013,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,840531.0
2013,C. Valenciana,Valencia,Caza Menor de Mamíferos,Liebre,27646.0
2013,C. Valenciana,Valencia,Caza Menor de Mamíferos,Zorro,9307.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Acuáticas y anátidas,74286.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Avefría,339.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Becada,4920.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,11747.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Córvidos,53168.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Estornino,46102.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,71871.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,110471.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Tórtola común,27821.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Zorzal,788614.0
2013,C. Valenciana,Valencia,Caza Menor de Aves,Otras Caza Menor de Aves,904.0
2013,Canarias,Tenerife,Caza Mayor,Arruí,74.0
2013,Canarias,Tenerife,Caza Mayor,Muflón,56.0
2013,Cantabria,Cantabria,Caza Mayor,Ciervo,236.0
2013,Cantabria,Cantabria,Caza Mayor,Corzo,986.0
2013,Cantabria,Cantabria,Caza Mayor,Jabalí,2410.0
2013,Cantabria,Cantabria,Caza Mayor,Lobo,31.0
2013,Cantabria,Cantabria,Caza Mayor,Rebeco,64.0
2013,Cantabria,Cantabria,Caza Menor de Mamíferos,Liebre,264.0
2013,Cantabria,Cantabria,Caza Menor de Mamíferos,Zorro,1258.0
2013,Castilla y León,Ávila,Caza Mayor,Cabra montés,351.0
2013,Castilla y León,Ávila,Caza Mayor,Ciervo,736.0
2013,Castilla y León,Ávila,Caza Mayor,Corzo,185.0
2013,Castilla y León,Ávila,Caza Mayor,Gamo,169.0
2013,Castilla y León,Ávila,Caza Mayor,Jabalí,4098.0
2013,Castilla y León,Ávila,Caza Mayor,Muflón,82.0
2013,Castilla y León,Ávila,Caza Menor de Mamíferos,Conejo,26005.0
2013,Castilla y León,Ávila,Caza Menor de Mamíferos,Liebre,6623.0
2013,Castilla y León,Ávila,Caza Menor de Mamíferos,Zorro,3717.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Acuáticas y anátidas,1457.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Avefría,0.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Becada,838.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Codorniz,11781.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Córvidos,2171.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Estornino,80.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Faisán,1164.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Paloma,23095.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Perdiz,14047.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Tórtola común,4562.0
2013,Castilla y León,Ávila,Caza Menor de Aves,Zorzal,27496.0
2013,Castilla y León,Burgos,Caza Mayor,Cabra montés,7.0
2013,Castilla y León,Burgos,Caza Mayor,Ciervo,386.0
2013,Castilla y León,Burgos,Caza Mayor,Corzo,4355.0
2013,Castilla y León,Burgos,Caza Mayor,Gamo,75.0
2013,Castilla y León,Burgos,Caza Mayor,Jabalí,4560.0
2013,Castilla y León,Burgos,Caza Mayor,Lobo,2.0
2013,Castilla y León,Burgos,Caza Menor de Mamíferos,Conejo,23527.0
2013,Castilla y León,Burgos,Caza Menor de Mamíferos,Liebre,6872.0
2013,Castilla y León,Burgos,Caza Menor de Mamíferos,Zorro,2683.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Acuáticas y anátidas,1640.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Avefría,0.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Becada,13117.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Codorniz,167337.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Córvidos,5059.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Estornino,1177.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Faisán,4.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Paloma,18484.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Perdiz,29921.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Tórtola común,4789.0
2013,Castilla y León,Burgos,Caza Menor de Aves,Zorzal,17290.0
2013,Castilla y León,León,Caza Mayor,Ciervo,335.0
2013,Castilla y León,León,Caza Mayor,Corzo,1491.0
2013,Castilla y León,León,Caza Mayor,Jabalí,3480.0
2013,Castilla y León,León,Caza Mayor,Lobo,32.0
2013,Castilla y León,León,Caza Mayor,Rebeco,165.0
2013,Castilla y León,León,Caza Menor de Mamíferos,Conejo,11979.0
2013,Castilla y León,León,Caza Menor de Mamíferos,Liebre,4420.0
2013,Castilla y León,León,Caza Menor de Mamíferos,Zorro,484.0
2013,Castilla y León,León,Caza Menor de Aves,Acuáticas y anátidas,1089.0
2013,Castilla y León,León,Caza Menor de Aves,Becada,1485.0
2013,Castilla y León,León,Caza Menor de Aves,Codorniz,60664.0
2013,Castilla y León,León,Caza Menor de Aves,Córvidos,5.0
2013,Castilla y León,León,Caza Menor de Aves,Faisán,24.0
2013,Castilla y León,León,Caza Menor de Aves,Paloma,4738.0
2013,Castilla y León,León,Caza Menor de Aves,Perdiz,9888.0
2013,Castilla y León,León,Caza Menor de Aves,Tórtola común,895.0
2013,Castilla y León,León,Caza Menor de Aves,Zorzal,603.0
2013,Castilla y León,Palencia,Caza Mayor,Ciervo,654.0
2013,Castilla y León,Palencia,Caza Mayor,Corzo,664.0
2013,Castilla y León,Palencia,Caza Mayor,Gamo,2.0
2013,Castilla y León,Palencia,Caza Mayor,Jabalí,903.0
2013,Castilla y León,Palencia,Caza Mayor,Lobo,19.0
2013,Castilla y León,Palencia,Caza Mayor,Rebeco,32.0
2013,Castilla y León,Palencia,Caza Menor de Mamíferos,Conejo,23868.0
2013,Castilla y León,Palencia,Caza Menor de Mamíferos,Liebre,3801.0
2013,Castilla y León,Palencia,Caza Menor de Mamíferos,Zorro,1488.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Acuáticas y anátidas,1364.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Avefría,0.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Becada,3265.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Codorniz,100780.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Córvidos,3944.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Estornino,20.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Faisán,109.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Paloma,21191.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Perdiz,17407.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Tórtola común,2310.0
2013,Castilla y León,Palencia,Caza Menor de Aves,Zorzal,1164.0
2013,Castilla y León,Salamanca,Caza Mayor,Cabra montés,23.0
2013,Castilla y León,Salamanca,Caza Mayor,Ciervo,398.0
2013,Castilla y León,Salamanca,Caza Mayor,Corzo,303.0
2013,Castilla y León,Salamanca,Caza Mayor,Gamo,146.0
2013,Castilla y León,Salamanca,Caza Mayor,Jabalí,5208.0
2013,Castilla y León,Salamanca,Caza Mayor,Muflón,63.0
2013,Castilla y León,Salamanca,Caza Menor de Mamíferos,Conejo,23477.0
2013,Castilla y León,Salamanca,Caza Menor de Mamíferos,Liebre,11974.0
2013,Castilla y León,Salamanca,Caza Menor de Mamíferos,Zorro,8829.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Acuáticas y anátidas,4535.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Avefría,0.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Becada,2409.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Codorniz,15164.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Córvidos,1782.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Estornino,216.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Faisán,254.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Paloma,42246.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Perdiz,15112.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Tórtola común,19763.0
2013,Castilla y León,Salamanca,Caza Menor de Aves,Zorzal,8918.0
2013,Castilla y León,Segovia,Caza Mayor,Ciervo,45.0
2013,Castilla y León,Segovia,Caza Mayor,Corzo,437.0
2013,Castilla y León,Segovia,Caza Mayor,Gamo,50.0
2013,Castilla y León,Segovia,Caza Mayor,Jabalí,1034.0
2013,Castilla y León,Segovia,Caza Menor de Mamíferos,Conejo,12824.0
2013,Castilla y León,Segovia,Caza Menor de Mamíferos,Liebre,3458.0
2013,Castilla y León,Segovia,Caza Menor de Mamíferos,Zorro,1442.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Acuáticas y anátidas,564.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Avefría,0.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Becada,522.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Codorniz,11267.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Córvidos,2169.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Estornino,0.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Faisán,2519.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Paloma,6632.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Perdiz,5527.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Tórtola común,1647.0
2013,Castilla y León,Segovia,Caza Menor de Aves,Zorzal,2843.0
2013,Castilla y León,Soria,Caza Mayor,Ciervo,4444.0
2013,Castilla y León,Soria,Caza Mayor,Corzo,5078.0
2013,Castilla y León,Soria,Caza Mayor,Jabalí,5054.0
2013,Castilla y León,Soria,Caza Mayor,Lobo,0.0
2013,Castilla y León,Soria,Caza Menor de Mamíferos,Conejo,8752.0
2013,Castilla y León,Soria,Caza Menor de Mamíferos,Liebre,12317.0
2013,Castilla y León,Soria,Caza Menor de Mamíferos,Zorro,2482.0
2013,Castilla y León,Soria,Caza Menor de Aves,Acuáticas y anátidas,452.0
2013,Castilla y León,Soria,Caza Menor de Aves,Becada,8825.0
2013,Castilla y León,Soria,Caza Menor de Aves,Codorniz,109178.0
2013,Castilla y León,Soria,Caza Menor de Aves,Córvidos,2031.0
2013,Castilla y León,Soria,Caza Menor de Aves,Estornino,0.0
2013,Castilla y León,Soria,Caza Menor de Aves,Faisán,2450.0
2013,Castilla y León,Soria,Caza Menor de Aves,Paloma,10613.0
2013,Castilla y León,Soria,Caza Menor de Aves,Perdiz,20004.0
2013,Castilla y León,Soria,Caza Menor de Aves,Tórtola común,5118.0
2013,Castilla y León,Soria,Caza Menor de Aves,Zorzal,24647.0
2013,Castilla y León,Valladolid,Caza Mayor,Ciervo,101.0
2013,Castilla y León,Valladolid,Caza Mayor,Corzo,97.0
2013,Castilla y León,Valladolid,Caza Mayor,Gamo,62.0
2013,Castilla y León,Valladolid,Caza Mayor,Jabalí,902.0
2013,Castilla y León,Valladolid,Caza Mayor,Lobo,2.0
2013,Castilla y León,Valladolid,Caza Mayor,Muflón,17.0
2013,Castilla y León,Valladolid,Caza Menor de Mamíferos,Conejo,67153.0
2013,Castilla y León,Valladolid,Caza Menor de Mamíferos,Liebre,9265.0
2013,Castilla y León,Valladolid,Caza Menor de Mamíferos,Zorro,2839.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Acuáticas y anátidas,2149.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Becada,896.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Codorniz,37756.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Córvidos,4388.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Estornino,144.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Faisán,2.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Paloma,43626.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Perdiz,17133.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Tórtola común,4976.0
2013,Castilla y León,Valladolid,Caza Menor de Aves,Zorzal,4371.0
2013,Castilla-La Mancha,Albacete,Caza Mayor,Cabra montés,100.0
2013,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,580.0
2013,Castilla-La Mancha,Albacete,Caza Mayor,Gamo,100.0
2013,Castilla-La Mancha,Albacete,Caza Mayor,Jabalí,2700.0
2013,Castilla-La Mancha,Albacete,Caza Mayor,Muflón,230.0
2013,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,550000.0
2013,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Liebre,90000.0
2013,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Zorro,18500.0
2013,Castilla-La Mancha,Albacete,Caza Menor de Aves,Acuáticas y anátidas,6200.0
2013,Castilla-La Mancha,Albacete,Caza Menor de Aves,Becada,150.0
